Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price
58696.592981359900,6.091467944437310,6.6496838733464400,3.35,21434.063655554400,828477.2913121370
76415.54528314760,6.16325659933413,6.583689352703050,2.15,52719.91593944680,1642011.344611860
71090.64684727770,4.978978132974500,6.230365773174680,2.33,26030.463705348200,847387.2057853510
67470.51038133010,4.758460328840360,6.862994371844200,2.33,32200.515338758600,968082.1645233810
65244.87641713910,7.729031496516360,7.009953998211390,6.03,39757.70430852760,1495384.0036687900
61249.567094567400,4.177550250956450,6.395309806908430,3.16,30288.698545714200,678721.8842424270
77502.47401643550,6.503287315091740,6.868717214067630,4.49,39075.6402751106,1427551.1449668500
51445.18675195480,6.841166118033720,7.482816892615580,5.16,44966.06780219630,1093873.2913736600
73956.99148276300,6.88629831576204,6.2512390982334400,2.33,46775.808655981500,1653232.5510850900
70221.36201545340,5.196810644961570,6.993504075778580,3.15,39692.10554855950,1178272.2974772800
58354.574084515200,5.516292486588190,6.427597572226960,3.18,35765.749206856500,755843.7090123150
79274.79616050040,3.870868952177150,8.138959600219310,5.18,42773.61309919290,1210366.528822680
58195.28921296120,5.916766685838080,6.5396032688110500,2.33,31789.972737372300,980231.2309341530
68001.19526197800,5.057510963033740,7.228937922288540,4.41,47116.06379932150,1122083.2511626500
80174.92458864340,5.655725555838860,6.847191229335120,3.18,45233.328825731100,1441376.393925550
57160.20224330720,6.893260095195840,6.921532164642500,3.13,43467.147035494100,1251794.178836860
70799.77310582840,6.212565023412400,7.321569047165150,5.06,33865.616966238200,1257217.289710510
95000.78637455150,5.370192751687840,8.030298780977520,5.45,44202.656140047,1986811.1701954100
76808.34427744780,7.422466607347740,6.739908507399470,4.21,31129.642484339400,1550242.010189080
63167.19471337250,5.846446261471570,7.624513514484610,3.4,34317.49877524240,1305127.336002350
68366.34148998610,4.3279243114368100,5.370211325715170,2.17,42522.59412697160,940162.7244777940
67920.17994833490,5.6392665079241800,7.1606436523405700,3.5,15800.748464840900,690958.5496887370
68803.55207659510,4.292692379272680,8.043456347561190,5.21,39475.399428895100,1153029.6157198600
62126.747103853900,7.156477167928920,8.200831778624470,5.38,20803.69328945420,1116487.3570941300
76398.38435353900,7.027551683152010,6.353573022983000,3.42,39014.97183892770,1534171.9531385300
55510.47213577620,6.333973361397610,8.051281301723380,4.24,26153.072738776900,893435.1192151050
38734.005216471900,5.641761882673550,6.2979078073144800,2.31,38890.892760311400,401148.5687913790
62245.73982068290,4.944037821424930,8.402290673581220,6.14,44373.633074904500,1290755.036070180
88933.1985113429,6.213762125668020,7.08295190887412,5.5,52976.310409626600,1865071.409637260
58229.76852938540,4.685216834496560,7.854513277603630,5.03,44972.03135872080,1251430.920318620
58282.10007983280,6.421544513189860,5.520686904705970,3.05,49585.56494062550,1133910.648443130
73689.42839239460,5.4768999841883200,8.570357130439000,4.02,49240.317672486500,1688093.2574580400
61667.72080128220,5.5933849024741500,7.333571579687020,4.2,65184.578469023500,1394132.2413865500
78462.90642345180,5.355724655883050,6.479993675106020,4.23,17227.907211617800,923444.1447612590
50857.096531920800,5.51250541779659,8.530697128906950,3.26,40790.18479382440,1131533.5554094600
73331.55111878380,6.6692155981667200,7.085476790132470,3.15,42656.43925370410,1475700.7096609300
52541.31984657050,4.885243249146620,7.225521822643060,3.2,41258.262292392800,842985.8528549680
77922.98616468530,5.931749143361300,5.629372721000810,4.4,36561.833421227900,1327718.3816666000
68811.67169646170,6.4676668491664100,6.497298656666640,2.02,33910.83149570330,1220700.6961371000
55421.16888677660,8.22391248976807,7.5269519007181200,3.07,30995.209936362500,1403176.4290876700
68776.66670403740,6.1055659606436000,7.492699746858660,4.43,37986.70178970580,1331656.4939736000
55691.501384426200,4.5894104260706600,7.854195762814020,4.18,44019.21209645200,1051567.9457782500
72654.57335668000,6.1061640380571500,8.338978426383280,3.23,51456.15053320040,1813857.826361290
67362.46375491610,5.88200239424974,7.0062849527328800,4.21,32363.379530408000,1041237.8173865600
90863.99999222150,6.3138913614044200,6.370260764760140,2.44,41837.475171107000,1746086.988928610
69173.67165539050,6.305722898881770,6.148469909905340,4.03,44935.37805895040,1412881.7839693200
85592.38220880020,5.5826563433180600,7.826728311728430,6.46,25670.37861494760,1557626.7809485200
61625.05933374250,7.0482784213522400,7.4581546216478400,3.1,52850.413424843700,1797105.1029608700
65197.99542385440,6.81064657935768,5.617601975546620,4.18,28162.44064470640,923246.8620740190
76009.29702564460,4.750349730674840,5.386571385476850,3.3,26888.408698470500,834185.5784090380
69421.03241655500,7.7987593630316500,6.858556208111790,2.46,38962.02283377090,1603749.9836054900
79348.43746628500,5.969126805284070,5.814822648120500,3.09,50519.289957456800,1510996.4352668900
81239.17438272210,5.8889270002630400,7.75969571695068,4.04,27384.865368981800,1496539.312892630
71348.46737659560,5.627573770835680,8.092940260322540,5.47,45263.03507175670,1447325.6396977400
76024.76683612160,6.70156381873328,8.574096901498000,5.5,16619.26851762070,1361841.9517155100
62421.968879093200,6.165032768911720,7.085072362269310,5.48,50370.06338391120,1409977.1310957700
85192.74240775470,6.501045967495800,6.889478356843400,2.22,22850.062679027900,1534111.5806179200
76113.36652906770,5.625761810604440,7.067777356203630,6.13,46903.73742854480,1484688.2340335300
75767.70342163760,5.632818849868280,8.299378648804260,3.37,27444.585559512700,1379169.4487306800
78070.07374343680,4.444299001649630,8.404363247468430,3.24,60023.36095793640,1884385.6495086200
70965.06765225790,4.999277265050420,7.459938619570670,6.26,15482.452432840900,856383.5013562270
83016.4314482887,6.817154256245310,6.3130620776485100,3.46,34140.167518030800,1689512.1795895600
71105.29155932340,5.959944594187600,7.778720808765980,4.49,48457.02135723380,1640185.798296820
42814.993038002400,5.247613112576710,6.080981099574750,4.02,41426.38976538510,452530.17669958500
68071.43316917530,4.865438377621170,6.1085669945297400,3.39,35525.87604223870,980145.7829029820
72992.36051310220,4.878964940323390,7.59899851319281,5.02,35123.38281045340,1449409.4356042900
60912.71626222700,4.81584758079883,6.823673796021050,3.17,41100.32969896880,814784.2457280060
70670.58384342170,7.598694555588020,7.9472377048543200,5.13,40022.343434129600,1735637.4144256700
52308.335516551100,6.851508430289070,5.531987766880280,3.49,35703.99249496040,964924.4932605560
68210.63013143490,6.555905513234650,7.35488318536354,5.37,52591.35747400520,1490718.334949340
69380.01130521130,5.719610134336440,8.022282697784790,5.18,28115.603162970300,1086186.4278047500
80366.3748095381,6.614014679854,7.308434244877510,4.31,42775.98295719250,1759180.0436353100
74775.21982855050,5.7588706142310500,6.7972527365488800,2.06,36903.308485209900,1315828.8598351100
65210.242307953700,6.405674717330550,7.542378229759840,3.11,39286.15766476110,1137685.1162854800
77336.03094987600,6.2027116483735900,6.273381407147370,4.43,30222.691199206800,1446155.1797020900
72661.75012733740,6.472277303078460,6.971292637981100,4.18,47048.49000827970,1602903.280708730
78656.37836512280,5.400689144736290,7.632469694475560,3.13,30157.629500070500,1440246.3298730900
63824.39453852900,4.991750280124400,5.00383636755668,4.0,40086.45874888310,800146.2260609320
74625.7447408853,5.15415140267583,9.034975732531260,4.44,35548.65188779380,1491538.499250120
60749.23426903630,6.4651229977169300,6.168513957125190,3.25,32891.15940827290,969323.4858200230
68780.90721760200,5.158749773733190,7.748133072067470,6.2,36591.957304993500,1055772.870780990
68923.68486114170,6.647405764481260,6.581800006871260,4.29,40903.55890967480,1299430.1759554000
70190.79644494490,6.745053761849910,6.6625667327280400,2.01,29215.13611183860,1340094.9662054200
86690.87330097140,6.259900933722550,6.676265370468490,3.23,42589.62439070170,1723729.6551644200
68935.21955714920,5.53496589474438,7.410784512956860,5.48,37908.346648138300,1214104.9338822500
56851.99570538190,5.4419915935389200,5.853657263638050,2.21,23915.56441612270,393639.07395721300
51586.274124818900,7.610990915306430,6.9278586753067000,3.47,55449.40709951750,1472539.958266270
58276.58119072120,4.3635241818297900,5.847510741501260,4.01,31457.042848876600,502553.05218755400
82713.91148474600,6.447963566557070,4.5838699610814300,4.29,29936.39718882760,1296223.7064925300
73451.09094297430,5.96818541050648,5.906940080477400,2.1,49251.80802931130,1342814.9485133700
69667.17920837190,7.256935687825700,6.573618400457010,4.42,53056.06199593410,1698219.757464690
59375.1869948062,4.610727816112810,7.567953459961680,4.41,20794.821498853700,555504.1478098430
66036.73711153320,5.8047545043209800,7.1428355180047300,3.02,45577.3024282325,1298980.8289500000
65885.13575905450,7.652591048672670,6.1960933496107500,4.02,34100.916770806800,1440736.5832582800
77417.22283721120,5.663860359296710,7.580906575201400,6.29,26527.29794929290,1145351.1612325600
78276.40182054400,6.812864984106710,6.9972846586243300,4.23,29483.35860624390,1546957.2264619100
67160.85009495740,6.444283308624380,6.86113156424428,2.12,33805.32623365140,1070818.731368440
81835.86399437950,7.749402407972010,5.841565100650510,3.34,51039.38781527700,1993453.673154320
61426.001335054300,4.1430329007152400,6.484095706944590,3.32,45701.33284950760,891981.0975959450
80889.66854359620,6.613521402849130,7.993419929551010,6.18,12513.681730413700,1443842.022648750
91458.32735199410,4.1360218041403500,5.984186173183610,2.31,34252.728640728300,1305219.5213491000
59119.586318125100,5.463875478325180,7.7333751300139300,6.42,45539.12184795040,1238708.7597381800
77413.92751058170,6.2047892378054500,6.549836017420470,3.21,28795.12019644610,1241386.7369789900
60421.754085811700,5.632793365792380,5.781082744033310,4.07,32754.830843512800,849008.7046985140
79354.05043579650,6.985000857273880,8.146308837718250,6.22,39092.18544466070,1656785.4477005400
63151.16340484580,8.38109586335899,9.921519788746020,5.04,42266.29337176960,1896650.32333935
68805.02073083730,6.0959919978177700,8.126158726796020,6.37,40744.09196872340,1300362.0280723700
78032.88184835560,3.7848394411529700,7.619011456431190,4.24,35334.6336723284,1159749.0902788200
76071.78642696860,7.166337988646480,6.861206526045090,2.05,15586.357297432300,1263743.970748340
63334.566209337200,6.907220596711930,7.286039798462480,6.25,35638.538167033000,1292643.5202523600
63650.857399579200,5.655902969359670,8.037262999957150,3.4,46457.01873221830,1357710.964922560
66181.91715112490,4.821035379131630,6.545256912380300,3.14,25337.011574023800,945551.14893088
71717.19137078350,6.142770987978820,7.7090226457697300,5.24,51974.840175874400,1572099.689856230
74419.53564492360,7.814354698804240,8.469380100208450,3.31,48591.39345932640,2019424.2222642600
59289.684790327800,6.58681592126627,5.528943863929150,4.28,29496.945575258300,831471.5304107020
72197.37837689700,7.061757188010170,5.733871078037490,3.03,34598.979678439200,1408347.4447394800
69423.92860067430,5.836866404616030,6.703754321060980,2.3,36409.132305851200,1154126.215688570
64231.684216493600,4.311017566175770,8.747408786569980,5.32,59717.669765014000,1521085.4724705900
66005.3109157367,4.986835829126860,9.369370842541380,4.13,43283.93363145520,1522143.6413856600
82943.8890671496,6.0211057084731900,6.27845280074448,4.25,50524.73673769300,1528714.3052797000
71735.97897219990,5.907234419342900,7.076943827925970,4.2,38244.58138761780,1289042.121469330
57319.952660477200,6.735563720856220,7.3095153284858900,6.19,44738.39585097910,1222799.3397221700
72363.20417479910,4.509671100906740,4.525421030814890,3.03,42543.53999624490,792174.1738214790
87678.16324158640,5.056788805799550,7.712774152645950,3.16,43805.52188768890,1753967.4765968300
66404.1655015575,6.205939172001500,6.200115671279260,4.5,35977.319161175800,1149524.698591110
94295.6632538238,5.0794850759826400,7.25514073313275,6.43,46014.58221689870,1876497.2688776000
60891.73221546550,6.5907288558151400,6.317399606302600,3.19,41217.11681862090,1045348.2299536500
82264.14522465070,4.758588072255770,6.422631236394560,3.46,37581.05337624490,1323300.7199028400
58666.22577038460,5.418954685258800,6.458755876008710,2.45,48132.619012554,997239.7077553510
62497.329001915600,7.286100980362580,7.464633731890440,4.09,27485.24279552990,1204939.9039192800
84226.16640951640,7.981053999605890,7.9343511624777900,5.01,30167.233427025900,1877941.9714230700
74380.94273087140,5.330603819755030,7.6428949474911400,3.02,37315.78840069790,1245053.4325274900
73753.73932969290,5.57759238301394,6.160888332750520,2.42,24970.70551905040,1165990.6036967700
76355.74398482480,4.767040190784980,7.124398855105500,4.23,50209.551110972600,1517152.5846254600
59024.710661669500,5.4830829489315400,6.0659001949819000,3.36,36271.52986022420,847767.9215653630
54241.45833422250,6.687493061919290,7.034591892831680,3.3,38997.78365725980,1012269.4686781800
90493.59809656520,4.606562546813810,6.532431958014300,2.48,45211.00806442660,1439431.4528896900
82665.2249498654,6.56228909523974,6.345069812319840,2.44,35513.45835190360,1461511.881271550
45520.55048806490,6.03224454710353,7.683664419385490,4.15,20070.23130107340,678587.2437272830
58927.57935858460,6.304035221788330,4.415753056275480,4.23,49100.823493218100,783350.673223018
63689.475437273100,6.4881493992021500,8.69531315880096,6.19,36260.06673411710,1499552.268737690
82989.95630270230,6.331567258271920,7.774634207397240,4.49,19372.747679741300,1458422.8106991700
81614.86856354720,5.186637720837060,6.2852068934335500,3.17,33611.440898591600,1228879.8670132500
78661.54624171030,5.182693359129830,5.553070981905930,4.04,25087.37081408930,932380.5503894530
56907.13413143740,5.364399329273000,7.194020913127900,4.17,38959.491067014800,834268.3429210640
74636.90015787880,5.740076079629320,8.902224390600220,6.43,22880.82332444310,1351007.0408581000
63926.10710734320,4.791357601372160,5.697630215085460,3.35,54954.76258928090,1068786.6717911300
62320.25859274640,6.417495592988510,8.427868531646300,4.0,14596.250298399700,1124396.2490127100
101599.6705804350,7.798746015193260,7.4805120260016000,6.39,37523.86467028770,2370231.3201015500
66051.5497696643,7.4654961058230400,7.79586818575026,6.49,26761.935397712000,1334952.6051186700
71475.82648074070,6.652483886200280,5.651019168902730,4.14,48227.074286620200,1504441.0101502900
63137.98269868330,5.3915577879029000,6.913776479006690,3.36,47697.268594601800,1153435.0923530200
57223.57389105550,6.316381846904960,8.460541117957770,3.43,44907.3786475598,1259357.0232683500
76075.15425991670,6.905817830560860,5.9851298817950100,4.16,40368.56037771900,1567745.8067451200
74579.27073249070,6.021541531076560,7.336151988281410,5.37,44873.841349400600,1516419.7207188500
84292.53037032090,5.803943529715880,6.769938966011510,3.21,36446.87144094860,1365151.3942278100
79120.44152108300,5.083360729776140,5.401786825109080,4.25,39563.971196089100,1046030.1142282500
57143.678818644300,6.150796319182240,6.848577731870530,2.09,51479.070960329800,1233965.837378120
66300.5819244966,6.114218506617060,5.588030875880980,4.22,31581.83851602310,1009769.0775382700
70161.33285318220,6.2474305516693600,5.821400900299120,4.3,37787.662953123400,1453597.5066767500
75212.32679846910,6.0524083972752400,6.690464211846680,3.17,23162.910702742400,1103206.75496809
86762.8828636063,6.530193290345820,5.1069622472529900,2.09,47724.58135506080,1571253.5314750500
69180.01606879850,6.583566247134920,5.51489720479704,2.29,38114.52632973800,1400111.496727650
78010.92037895910,6.924538814010970,8.210602123066520,4.42,44157.28658585620,1822987.8197245800
65192.10563493750,6.275508702438970,8.01788918114772,4.47,26228.39457735810,1174747.5505841300
61325.0789079817,4.338810571596380,6.303479005577380,2.48,51406.73990175150,1147908.5287110900
62617.329199295100,5.463119185694130,6.4506202958250900,3.48,48372.29885448940,1124125.9206489700
63970.62442275240,3.7459222626388400,6.502411114175150,2.5,31944.552573805500,822934.8312947350
68860.5858087625,6.376583394154060,7.351612386736480,3.03,40542.81391156670,1448774.9705814300
66701.76617365180,4.775907553021810,7.9215773907440000,4.36,37752.9152190456,1063630.927500460
73823.93879248580,4.739240943048460,7.590101512298820,3.19,10555.702823227900,861657.3994253610
62995.19211957320,5.3801745217293,6.191981453708660,4.43,34347.243175171300,1034760.0399469800
75864.49780522150,5.635341192083010,6.6563876056281900,3.06,35756.68693893020,1240864.1544719300
72687.73326997980,6.708692006879120,7.80058068207421,5.34,35427.10591124280,1442372.0436041100
67059.9176861546,5.952826665857040,8.368596560688020,6.46,35294.28359954230,1390620.1681542800
64705.3834116736,4.6720287320258400,6.386089397657940,2.24,33900.19874789650,862407.8170122280
62382.46125854510,6.1792053252705,6.7326398643975400,2.05,14347.019407118400,695152.1733037660
61355.945983460600,7.513298007125830,6.3883626345670800,3.03,43645.05069231820,1392537.290354910
59331.068938450700,5.191940877548530,8.399486149868620,5.09,46669.8988471065,1200653.345481140
44218.54111046820,5.589395643242280,9.449249570616020,4.23,35420.740943084400,920540.6539499460
59260.861584749800,6.415791941089050,6.776273717873480,3.22,55030.172876717900,1300433.5754203500
79159.30099317510,5.347700379676620,6.083193453991560,4.01,41296.72793398350,1172188.1935091400
76916.95250416790,5.736988858765250,5.623473081863050,3.2,28213.409189621200,1054732.6003096700
62450.6289892546,4.141508415152610,5.853322091362600,3.12,41190.20808180830,615568.113378455
66447.48322221050,4.376753749611680,8.422240324024310,4.31,48261.04958929470,1271396.518005980
62173.580099008200,5.098958554487100,5.662268147045040,3.14,3883.448164008630,231189.8209898590
59611.33236832240,5.522890844223670,7.396697597778280,3.27,40395.081254083200,1040782.4858810900
65531.10906061910,6.483332048045320,5.564653446266570,3.07,39367.45001534480,1111710.9004220800
52681.22885907230,5.369021376385970,7.115186212054940,3.22,44203.08094635660,885796.2795967470
53348.62640653080,5.588080993952800,6.541849058461790,2.5,36499.84396619040,809755.6175461730
53048.672513614700,7.116028518148480,5.329030779329610,3.36,46984.15576375230,1095794.165051070
74283.06409015290,5.690518257427740,7.544191391751130,6.22,21446.34225604150,1138609.172936970
50212.439534801200,6.645207266968550,7.404114200044860,5.44,20913.655444167700,873241.9885742480
75012.34166008540,6.742828083888070,6.604334981186940,4.1,42877.42414743750,1413579.8167508700
81858.57318450280,7.358643506547840,6.219018193643550,4.03,32549.992225660900,1730084.4793009000
53664.07770415730,4.4159974122153600,5.938396400537730,2.19,57110.64893623660,996243.424938816
89502.84665832230,4.484345905671030,5.178078664413970,2.01,40836.13013321160,1273518.7367614800
51927.98503536700,6.182807099215400,7.167177512736360,6.05,32256.638564328500,970177.1054222830
75927.35904705010,5.8531498976806100,6.0828413103880900,4.19,22993.635442671600,1143203.0678656900
84802.78760491280,5.101613799652770,7.844811964442940,6.04,35748.33147389680,1437983.8247179300
66961.66441542990,7.412988547997670,3.9502246874597200,2.31,33423.293291706500,1128720.4195686000
86375.55797823200,5.675667394377130,6.657391847052310,3.05,39781.746840102600,1532533.6109384900
59046.444231030900,6.6700604662692600,7.335984715058730,4.06,37813.714629785700,1082588.7273654500
68368.40084251890,6.214134474458750,7.298146653372740,5.31,28438.89282516250,1156308.16875631
61018.603280126200,5.353196392445440,8.24275634825539,3.3,43395.73599084860,1168760.4276857100
65566.35691483970,8.082879393187550,7.302751132163050,6.15,30117.17187850540,1357575.8516151100
59878.06935321450,5.486063019505210,6.693434359372680,4.01,44212.90534512640,920498.9373832780
76573.47529712030,6.07810855709872,8.861577100671780,3.37,40002.32738638180,1810782.4134547500
69013.36835499350,5.976152430521120,6.448118672540680,4.26,17180.483530088900,903657.5625479300
78734.49400443190,7.648432414710830,6.088061911419520,3.08,36688.160692137900,1850513.52744405
59035.951792149300,6.914086745566870,6.717020450923570,2.03,34753.415992160300,1148720.9050037200
83940.12815840270,5.387931861606590,6.583805320390870,3.23,34602.37799992940,1492033.2046736900
54920.06338589540,6.827612965725930,6.188287003297130,3.44,22835.584431265200,831168.833673851
65554.84252111450,5.09206414213944,7.982764100378220,6.47,39239.83825267680,1130677.4658439800
60168.27409122960,5.243364285080460,6.317906884605080,3.12,33460.47314149540,737202.457611395
52540.79710084200,5.376432519137140,7.387603516957650,3.24,32090.230235940400,578309.0861866740
57182.80245065900,7.120342378826940,5.242644353667430,4.22,39293.040627997600,1112223.0080549100
55470.081861025,5.69477911193525,6.810466039335000,2.49,36246.41293484100,962531.6648892360
67877.0233374628,5.678509325806680,6.320235228097500,2.38,19524.09855328010,843650.8278900950
69439.942960083,5.0733089759278000,8.1883805471403,5.38,33995.76662408450,1217267.9340243700
51874.09568770990,5.6114548385056500,7.001947254244610,3.35,26197.839078645500,450307.01738072800
75655.91360453230,7.432324254620800,6.7705864141265400,3.33,31225.123268013500,1663473.1208282800
83973.30118998880,5.9396693449445900,5.463987578160380,4.03,20159.921650129200,1164615.9678425200
65987.71143737830,5.759500814659250,5.6905063468558500,3.35,31771.52976322250,1263018.1269889700
94292.26362515420,5.993314343938300,7.278782581856340,5.36,53620.890504331000,2197436.8754965300
62938.21671308340,6.623682253670160,7.6619226722519100,3.15,48947.357919536700,1721261.81159612
72124.77145870800,6.181948205530070,7.95323350777987,5.19,45415.721297805700,1670908.6619607300
56398.33364581270,5.793523641828230,7.120717323162390,4.16,50909.697077737400,1148749.9333118600
50665.98873247470,7.385098056456320,7.0679046185534800,5.19,29726.014599060500,1154883.2876026700
89475.5596986932,6.888438527789720,5.23351353804151,2.4,31070.43183010680,1707269.5277034200
45633.841952432800,6.7338662150343000,6.827278725742840,2.35,42371.58425581330,1108406.7859168300
66875.72690226250,5.696277886428130,8.38695203529625,4.22,28819.043135297,1256599.1787555600
57849.54551187030,6.556265640555050,6.351662613919190,2.38,43048.77791925120,1180967.734958890
62881.16212491930,6.175657448340900,6.507107741630370,2.12,22580.312758189100,905435.8428873400
61091.45388054300,5.997742589499710,8.196511734460420,4.05,46536.72488235600,1450122.715015600
65973.38432002490,6.397171887390760,9.00776828203455,3.38,40765.39798523260,1382810.7056157000
70280.68819235450,4.6251643291189600,5.62550981808095,2.37,38916.17468816860,868694.0736998020
74428.12576480820,6.272527603245840,6.112848061724570,2.49,49465.95153699120,1471746.5551187600
49500.179111423400,5.900200397788720,7.514610863888810,5.47,25186.537411352500,676377.6614159650
88905.83825633030,6.1862991094590700,5.989111803157900,2.16,26964.694916233400,1462422.2560780600
63858.0794960975,5.476039766989330,7.140330542135970,5.4,23808.179069723400,1036782.2448843300
64044.032496643200,5.220986982312440,5.825405472888400,4.41,58887.99940843420,1122967.3851719900
73035.02575537210,7.553762646844820,8.114826162000770,4.23,43408.42045906010,1877073.5747719800
77722.49799845980,4.717414037793960,7.743944662663850,6.13,57287.59897246430,1657363.0570934000
69185.70618027240,6.418572453266430,8.722697980366810,6.19,50096.980270762800,1757395.7872397100
67203.28573801890,7.206743705595570,7.303116175027230,6.09,44610.45332026540,1539084.9218209000
69446.45521421460,6.755066604029040,8.50098164829101,6.29,47025.183677287300,1738788.3818940700
68700.26772774280,6.994378692239190,6.578204659760170,2.26,22481.15895846360,1189466.7143340800
56671.14988835220,6.854714731679650,6.288488368552800,4.27,54543.43677867150,1316793.5692341100
76824.55956824670,6.167840180435640,6.699457258318470,4.23,43904.6292225593,1542970.947533840
62846.905063162800,6.017848009636500,5.144709635560880,2.04,34628.99343368250,1024973.1952142400
73086.23820664000,6.648406794489480,6.395175979754680,4.34,28913.106055733000,1353182.4938991600
70072.52185568770,5.805508468850940,8.479921331474500,6.2,43181.82465063770,1594089.2414471300
74881.59853450940,4.1259009198897000,8.457886906310470,5.11,60895.40816548510,1501048.2038845300
53288.003252523800,4.204036516403490,6.996336096107740,3.22,48927.304433557300,810537.1483921650
74245.86605344590,5.082516102189330,5.961406780001050,4.22,53039.31613258310,1270297.5449310500
83112.21223792990,6.103406958328790,6.5697320337563000,4.09,44876.89970941580,1591022.9035030300
65243.822320673800,4.948259701478800,7.9875126157861700,6.38,26710.178327187400,1040652.8389956200
62926.70114888400,6.500168689343380,6.411871045228230,2.14,6248.756079633430,639471.7361335900
53302.259238277200,7.583106079326030,5.607135037827080,2.02,33222.761880377900,867898.2822421400
54965.875016367600,4.361132901412270,6.8278913839486900,4.32,47460.60700785240,776125.597113738
73704.6322323966,7.51064204531574,6.5618049318261000,2.37,11637.892909063200,1202844.3737125800
64675.130460478800,5.7855058901604100,6.436541956458290,3.42,53742.84199282110,1346379.9849433700
72392.88503561030,5.581331967610670,7.081653163943850,4.23,23997.45355405210,1014430.1205663100
75033.91776859200,5.2946275345282200,6.987367713866960,2.39,27355.829791753700,1373512.3017761700
81291.67049062850,5.213993837868870,8.429901753415910,4.19,33097.556411490300,1454749.8065940400
55992.03458752370,5.2998581903650300,8.098857048023560,3.08,32032.637771932800,1166600.4566258300
57108.61844359020,7.120135331654610,6.393210121895400,2.23,43511.01798937910,1093253.4909345600
82373.20842942760,6.3277734025867600,7.207985937416160,4.4,67701.64979544010,2130761.9996576800
67433.3999444007,7.782461200355240,6.5640275813209400,3.05,41030.408906045800,1719762.308049220
61088.393613563,5.810724840719800,6.085444349087060,2.18,40426.83516753530,1019880.6530541900
69650.72902863960,5.922774742157160,6.201155203178260,3.05,41608.06465514530,1296645.374940570
64163.541805217300,6.866750202821630,6.933770891282850,3.0,39354.78925701420,1372878.5343937900
68606.87004646140,5.930005937719360,6.98027412807717,3.43,36084.837743665700,1117011.1061847100
65739.68601846810,6.20109860681206,6.722967191668360,4.16,27721.39364061480,959734.8132979810
50709.353904886100,4.761837691915740,6.822058698839170,3.18,60199.842545533000,1074824.8164886800
65083.880093712700,3.51888631465762,8.37499940603057,3.2,39498.30028106400,922054.1319412550
58726.529211190100,5.180678469726360,6.979764638407410,3.24,40771.028609287200,1017374.0233573700
58593.447916801200,5.876893587906000,6.663904269358720,2.1,45694.50757299080,1227401.538986840
59466.86559642810,6.503451263213950,7.110081473308740,3.26,44825.81265323600,1226041.7830216600
79619.8642706259,4.752153194277020,8.354961506508650,3.11,36156.92049089660,1411334.2194755600
63134.63941534180,6.6762364090881200,8.482316889958180,6.25,27554.286867237500,1317234.0428795900
81699.92090223840,6.784351387659630,4.765058235157010,4.4,33957.00202947560,1250144.0124389700
49863.22687394160,6.777375018833530,9.640681638087130,5.03,42056.84712451790,1389047.5577764700
66835.22011827830,6.525598482211460,5.2284394477919900,3.16,23523.601978179100,792449.5430652390
81301.9198350127,7.082681187386690,6.776125366694910,4.06,40860.120480707100,1860681.9470210200
67350.16774285880,5.62645684811985,8.030099124519670,4.13,26076.39086327160,1110827.8221613000
77947.46436444050,6.441788608772880,7.193403797930260,5.46,29660.796579614900,1539129.363811180
59941.018395210300,6.513866250061320,6.938066306882900,2.37,37853.30133692320,1132779.8367625300
69876.35717407220,4.996375474442630,7.253765741575400,6.13,20038.86189595380,839629.5121744730
74909.72422423070,4.22588812686821,6.922914742693440,2.29,40193.52871544690,1243239.0034040400
62209.872314405200,6.162329740766120,7.9898074304129000,4.27,32529.9507165867,1104109.0350293600
83372.64233772320,8.553939374084530,7.86397120244396,4.32,14502.44476839010,1664301.512323260
59273.4223358332,5.7155460284437400,7.662476479349420,6.0,20353.16099160740,818289.7642087420
52916.36759585100,6.636284909897080,7.56922069841404,4.4,36105.06961141980,1062666.3663835800
64714.524162319400,5.153745231570430,5.4906318685398600,4.45,23836.53843366880,730043.6450595970
63427.8105336403,5.164251654256020,8.730904572013620,6.0,31689.93323170190,1307173.871509330
72885.52311761640,7.641965159547380,4.969158206596390,2.22,36711.494257445100,1464710.2063623600
63780.04015205970,5.0442901618754400,5.890387970539630,4.1,32010.22811011820,769851.8034373520
59709.933109847000,6.320753254964690,6.376804344225520,3.32,39383.96585989910,1012023.3986385600
68275.58119560040,5.534934173891850,6.277831678398440,4.13,31383.070689686000,866328.1313278640
78556.79705350320,6.162173320859360,5.783253683484190,3.16,34677.724299158200,1222726.5643610700
57471.94316751430,5.970952517976210,7.3591947365241700,5.37,35822.60168358350,998702.0371241440
58583.508449334400,6.952034052216950,9.472742073573910,6.47,39910.34267650700,1644242.137141660
66537.2527167054,6.346079744161390,9.26896684721935,6.12,53721.14129067400,1817188.450990870
78269.14256321060,6.523187584825830,6.023472290442290,2.3,54954.971886159300,1553976.233904920
70562.35850589710,7.037251616988090,5.012792885931190,3.48,26073.22230293740,850593.3376577140
65594.06738575950,7.492803316640670,7.113685099545790,3.3,24580.563700286000,1179987.3238175
72493.20943517990,6.609326162330820,7.509335526846700,4.23,40722.65597341960,1554986.694877210
60757.08121028690,6.486568179113940,8.155915088372640,5.35,35561.08440735090,1281378.1744748700
